objc[795]: Class JavaLaunchHelper is implemented in both /Library/Java/JavaVirtualMachines/jdk1.8.0_102.jdk/Contents/Home/bin/java (0x10d8394c0) and /Library/Java/JavaVirtualMachines/jdk1.8.0_102.jdk/Contents/Home/jre/lib/libinstrument.dylib (0x10d9014e0). One of the two will be used. Which one is undefined.
Printing result for client metrics: 
1511395534093,1511395534093
1511395534093,1511395534093
1511395534093,1511395534097
1511395534097,1511395534097
1511395534093,1511395534097
1511395534097,1511395534097
1511395534098,1511395534098
1511395534098,1511395534098
1511395534098,1511395534098
1511395534098,1511395534098
1511395534098,1511395534098
1511395534098,1511395534098
1511395534098,1511395534098
1511395534098,1511395534098
1511395534098,1511395534098
1511395534099,1511395534099
1511395534099,1511395534099
1511395534099,1511395534099
1511395534099,1511395534099
1511395534099,1511395534099
1511395534099,1511395534099
1511395534099,1511395534099
1511395534099,1511395534099
1511395534099,1511395534099
1511395534099,1511395534099
1511395534099,1511395534099
1511395534100,1511395534100
1511395534100,1511395534100
1511395534100,1511395534100
1511395534100,1511395534100
1511395534100,1511395534100
1511395534100,1511395534100
1511395534100,1511395534100
1511395534100,1511395534100
1511395534100,1511395534100
1511395534100,1511395534100
1511395534101,1511395534101
1511395534101,1511395534101
1511395534101,1511395534101
1511395534101,1511395534101
1511395534101,1511395534101
1511395534101,1511395534101
1511395534101,1511395534101
1511395534101,1511395534101
1511395534101,1511395534101
1511395534101,1511395534101
1511395534102,1511395534102
1511395534102,1511395534102
1511395534102,1511395534102
1511395534102,1511395534102
1511395534102,1511395534102
1511395534102,1511395534102
1511395534102,1511395534102
1511395534102,1511395534102
1511395534102,1511395534102
1511395534102,1511395534102
1511395534102,1511395534102
1511395534102,1511395534102
1511395534103,1511395534103
1511395534103,1511395534103
1511395534103,1511395534103
1511395534103,1511395534103
1511395534103,1511395534103
1511395534103,1511395534103
1511395534103,1511395534103
1511395534103,1511395534103
1511395534103,1511395534103
1511395534103,1511395534103
1511395534103,1511395534103
1511395534103,1511395534104
1511395534104,1511395534104
1511395534104,1511395534104
1511395534104,1511395534104
1511395534104,1511395534104
1511395534104,1511395534104
1511395534104,1511395534104
1511395534104,1511395534104
1511395534104,1511395534104
1511395534104,1511395534104
1511395534104,1511395534104
1511395534104,1511395534105
1511395534105,1511395534105
1511395534105,1511395534105
1511395534105,1511395534105
1511395534105,1511395534105
1511395534105,1511395534105
1511395534105,1511395534105
1511395534105,1511395534105
1511395534105,1511395534105
1511395534105,1511395534105
1511395534106,1511395534106
1511395534106,1511395534106
1511395534106,1511395534106
1511395534106,1511395534106
1511395534107,1511395534107
1511395534107,1511395534107
1511395534107,1511395534107
1511395534107,1511395534107
1511395534108,1511395534108
1511395534108,1511395534108
1511395534790,650
1511395534790,650
1511395534790,653
1511395534791,652
1511395534791,658
1511395534792,652
1511395534792,658
1511395534792,655
1511395534793,655
1511395534793,654
1511395534794,654
1511395534794,657
1511395534795,657
1511395534795,653
1511395534796,648
1511395534796,655
1511395534796,655
1511395534797,648
1511395534797,659
1511395534798,657
1511395534798,659
1511395534799,657
1511395534799,655
1511395534800,655
1511395534800,652
1511395534801,652
1511395534801,654
1511395534802,654
1511395534802,655
1511395534802,655
1511395534803,655
1511395534803,654
1511395534804,654
1511395534804,654
1511395534805,654
1511395534805,655
1511395534806,659
1511395534807,659
1511395534808,659
1511395534808,651
1511395534809,651
1511395534809,659
1511395534810,653
1511395534810,653
1511395534810,653
1511395534811,653
1511395534811,658
1511395534812,658
1511395534812,652
1511395534813,652
1511395534813,653
1511395534814,653
1511395534814,651
1511395534814,651
1511395534815,658
1511395534815,658
1511395534816,657
1511395534816,657
1511395534816,654
1511395534816,654
1511395534817,658
1511395534817,658
1511395534818,656
1511395534818,656
1511395534818,656
1511395534818,657
1511395534819,658
1511395534819,658
1511395534819,656
1511395534819,656
1511395534820,659
1511395534820,659
1511395534820,655
1511395534820,655
1511395534820,655
1511395534821,655
1511395534821,654
1511395534821,654
1511395534821,659
1511395534821,659
1511395534822,657
1511395534822,657
1511395534822,653
1511395534822,653
1511395534823,658
1511395534823,658
1511395534823,662
1511395534823,662
1511395534823,662
1511395534824,662
1511395534824,662
1511395534824,662
1511395534825,658
1511395534825,658
1511395534825,655
1511395534826,655
1511395534826,660
1511395534826,660
1511395534826,663
1511395534827,663
1511395534827,654
1511395534828,654
1511395534828,660
1511395534828,660
1511395534828,658
1511395534829,658
1511395534829,661
1511395534829,658
1511395534830,658
1511395534830,661
1511395534830,657
1511395534830,657
1511395534831,659
1511395534831,659
1511395534831,668
1511395534832,664
1511395534832,654
1511395534832,654
1511395534832,668
1511395534833,668
1511395534833,654
1511395534833,654
1511395534834,658
1511395534834,656
1511395534835,657
1511395534835,657
1511395534835,660
1511395534850,660
1511395534850,658
1511395534850,658
1511395534851,657
1511395534852,657
1511395534852,658
1511395534853,658
1511395534855,663
1511395534855,663
1511395534855,656
1511395534857,656
1511395534857,659
1511395534857,659
1511395534857,660
1511395534858,660
1511395534858,662
1511395534859,662
1511395534859,662
1511395534859,662
1511395534860,663
1511395534860,663
1511395534860,658
1511395534861,658
1511395534862,658
1511395534864,658
1511395534865,656
1511395534865,656
1511395534865,663
1511395534866,663
1511395534866,668
1511395534866,668
1511395534867,660
1511395534868,660
1511395534868,662
1511395534868,662
1511395534868,662
1511395534869,662
1511395534869,663
1511395534869,663
1511395534870,663
1511395534870,663
1511395534871,655
1511395534871,655
1511395534871,660
1511395534877,660
1511395534878,662
1511395534879,662
1511395534880,660
1511395534906,660
1511395534907,665
1511395534909,665
1511395534921,659
1511395534922,659
1511395534923,662
1511395534924,662
1511395534924,674
1511395534925,670
1511395534925,662
1511395534925,662
1511395534926,667
1511395534927,667
1511395534928,664
1511395534929,664
1511395534929,666
1511395534930,666
1511395534930,670
1511395534930,670
1511395534930,670
1511395534931,670
1511395534931,669
1511395534931,669
1511395534933,671
1511395534933,671
1511395534934,1511395534790
1511395534934,1511395534790
1511395534934,1511395534790
1511395534934,1511395534791
1511395534935,1511395534791
1511395534935,1511395534792
1511395534936,1511395534792
1511395534936,1511395534792
1511395534936,1511395534793
1511395534937,1511395534793
1511395534937,1511395534794
1511395534938,1511395534794
1511395534938,1511395534795
1511395534938,1511395534795
1511395534941,1511395534796
1511395534941,1511395534796
1511395534941,1511395534796
1511395534941,1511395534797
1511395534942,1511395534797
1511395534942,1511395534798
1511395534943,1511395534798
1511395534943,1511395534799
1511395534943,1511395534799
1511395534943,1511395534800
1511395534943,1511395534800
1511395534945,1511395534801
1511395534947,1511395534801
1511395534950,1511395534802
1511395534951,1511395534802
1511395534952,1511395534802
1511395534952,1511395534803
1511395534954,1511395534803
1511395534954,1511395534804
1511395534954,1511395534804
1511395534954,1511395534805
1511395534955,1511395534805
1511395534955,1511395534806
1511395534957,1511395534807
1511395534958,1511395534808
1511395534958,1511395534808
1511395534958,1511395534809
1511395534959,1511395534809
1511395534960,1511395534810
1511395534961,1511395534810
1511395534961,1511395534810
1511395534962,1511395534811
1511395534962,1511395534811
1511395534963,1511395534812
1511395534963,1511395534812
1511395534963,1511395534813
1511395534964,1511395534813
1511395534964,1511395534814
1511395534964,1511395534814
1511395534965,1511395534814
1511395534966,1511395534815
1511395534966,1511395534815
1511395534967,23
1511395534967,23
1511395534968,1511395534816
1511395534968,1511395534816
