objc[1049]: Class JavaLaunchHelper is implemented in both /Library/Java/JavaVirtualMachines/jdk1.8.0_102.jdk/Contents/Home/bin/java (0x10b1534c0) and /Library/Java/JavaVirtualMachines/jdk1.8.0_102.jdk/Contents/Home/jre/lib/libinstrument.dylib (0x10b1e64e0). One of the two will be used. Which one is undefined.
Printing result for client metrics: 
1511398542358,1511398542358
1511398542358,1511398542358
1511398542358,1511398542358
1511398542358,1511398542358
1511398542358,1511398542358
1511398542358,1511398542358
1511398542358,1511398542358
1511398542358,1511398542358
1511398542358,1511398542358
1511398542358,1511398542358
1511398542359,1511398542359
1511398542359,1511398542359
1511398542359,1511398542359
1511398542359,1511398542359
1511398542359,1511398542359
1511398542359,1511398542359
1511398542359,1511398542359
1511398542359,1511398542359
1511398542359,1511398542359
1511398542360,1511398542360
1511398542360,1511398542360
1511398542360,1511398542360
1511398542360,1511398542360
1511398542360,1511398542360
1511398542360,1511398542360
1511398542360,1511398542360
1511398542360,1511398542360
1511398542361,1511398542361
1511398542361,1511398542361
1511398542361,1511398542361
1511398542361,1511398542361
1511398542361,1511398542361
1511398542361,1511398542361
1511398542361,1511398542361
1511398542362,1511398542362
1511398542362,1511398542362
1511398542362,1511398542362
1511398542362,1511398542362
1511398542362,1511398542362
1511398542362,1511398542362
1511398542362,1511398542362
1511398542364,1511398542364
1511398542364,1511398542364
1511398542365,1511398542365
1511398542365,1511398542365
1511398542365,1511398542365
1511398542365,1511398542365
1511398542365,1511398542365
1511398542365,1511398542365
1511398542365,1511398542365
1511398542366,1511398542366
1511398542366,1511398542366
1511398542366,1511398542366
1511398542366,1511398542366
1511398542366,1511398542366
1511398542366,1511398542366
1511398542367,1511398542367
1511398542367,1511398542367
1511398542367,1511398542367
1511398542367,1511398542367
1511398542367,1511398542367
1511398542368,1511398542368
1511398542368,1511398542368
1511398542368,1511398542368
1511398542368,1511398542375
1511398542375,1511398542375
1511398542376,1511398542376
1511398542376,1511398542376
1511398542376,1511398542376
1511398542376,1511398542376
1511398542376,1511398542376
1511398542376,1511398542376
1511398542376,1511398542376
1511398542376,1511398542376
1511398542376,1511398542376
1511398542376,1511398542376
1511398542376,1511398542376
1511398542377,1511398542377
1511398542377,1511398542377
1511398542377,1511398542377
1511398542377,1511398542377
1511398542377,1511398542377
1511398542377,1511398542377
1511398542377,1511398542377
1511398542377,1511398542377
1511398542377,1511398542377
1511398542377,1511398542377
1511398542377,1511398542377
1511398542377,1511398542377
1511398542378,1511398542378
1511398542378,1511398542378
1511398542378,1511398542378
1511398542378,1511398542378
1511398542378,1511398542378
1511398542378,1511398542378
1511398542378,1511398542378
1511398542378,1511398542378
1511398542378,1511398542378
1511398542378,1511398542378
1511398542378,1511398542378
1511398543040,662
1511398543040,662
1511398543040,643
1511398543040,643
1511398543040,644
1511398543062,659
1511398543062,662
1511398543063,660
1511398543063,660
1511398543063,659
1511398543063,659
1511398543063,644
1511398543063,644
1511398543063,644
1511398543063,644
1511398543063,658
1511398543063,658
1511398543063,653
1511398543063,653
1511398543064,652
1511398543064,645
1511398543064,662
1511398543064,662
1511398543064,658
1511398543064,658
1511398543064,643
1511398543064,643
1511398543064,659
1511398543064,659
1511398543064,644
1511398543064,654
1511398543064,654
1511398543064,660
1511398543065,643
1511398543065,643
1511398543065,660
1511398543065,662
1511398543065,654
1511398543065,654
1511398543065,660
1511398543065,660
1511398543065,655
1511398543065,643
1511398543066,643
1511398543066,658
1511398543066,658
1511398543066,659
1511398543066,642
1511398543066,642
1511398543066,655
1511398543066,657
1511398543066,657
1511398543066,663
1511398543066,663
1511398543066,656
1511398543066,656
1511398543066,647
1511398543067,647
1511398543067,663
1511398543067,663
1511398543067,658
1511398543067,658
1511398543067,657
1511398543067,657
1511398543067,660
1511398543067,660
1511398543067,662
1511398543067,662
1511398543067,649
1511398543067,649
1511398543067,650
1511398543067,650
1511398543068,651
1511398543068,651
1511398543068,652
1511398543068,652
1511398543068,651
1511398543068,651
1511398543068,671
1511398543068,671
1511398543068,668
1511398543068,668
1511398543068,672
1511398543068,672
1511398543069,654
1511398543069,654
1511398543069,652
1511398543069,652
1511398543069,672
1511398543069,672
1511398543069,654
1511398543069,654
1511398543069,670
1511398543069,670
1511398543069,669
1511398543069,669
1511398543069,674
1511398543070,674
1511398543070,657
1511398543073,657
1511398543084,657
1511398543084,657
1511398543086,657
1511398543087,657
1511398543087,676
1511398543088,676
1511398543089,677
1511398543091,677
1511398543091,678
1511398543093,678
1511398543094,663
1511398543094,663
1511398543094,1511398543040
1511398543095,1511398543040
1511398543095,1511398543040
1511398543096,1511398543040
1511398543097,681
1511398543098,681
1511398543099,1511398543040
1511398543099,680
1511398543100,680
1511398543101,683
1511398543103,683
1511398543103,683
1511398543103,683
1511398543104,684
1511398543104,684
1511398543105,665
1511398543106,665
1511398543107,685
1511398543108,685
1511398543108,665
1511398543109,665
1511398543110,665
1511398543110,665
1511398543110,684
1511398543111,684
1511398543111,667
1511398543111,667
1511398543112,666
1511398543112,666
1511398543113,680
1511398543114,680
1511398543115,685
