1.5068E+12,432
1.5068E+12,433
1.5068E+12,435
1.5068E+12,438
1.5068E+12,438
1.5068E+12,441
1.5068E+12,453
1.5068E+12,456
1.5068E+12,456
1.5068E+12,460
1.5068E+12,28
1.5068E+12,34
1.5068E+12,34
1.5068E+12,32
1.5068E+12,32
1.5068E+12,32
1.5068E+12,30
1.5068E+12,29
1.5068E+12,35
1.5068E+12,37
1.5068E+12,33
1.5068E+12,28
1.5068E+12,26
1.5068E+12,24
1.5068E+12,27
1.5068E+12,27
1.5068E+12,27
1.5068E+12,22
1.5068E+12,22
1.5068E+12,26
1.5068E+12,24
1.5068E+12,24
1.5068E+12,29
1.5068E+12,27
1.5068E+12,27
1.5068E+12,27
1.5068E+12,25
1.5068E+12,25
1.5068E+12,25
1.5068E+12,25
1.5068E+12,26
1.5068E+12,25
1.5068E+12,26
1.5068E+12,25
1.5068E+12,25
1.5068E+12,25
1.5068E+12,27
1.5068E+12,25
1.5068E+12,25
1.5068E+12,26
1.5068E+12,25
1.5068E+12,25
1.5068E+12,25
1.5068E+12,24
1.5068E+12,24
1.5068E+12,24
1.5068E+12,27
1.5068E+12,22
1.5068E+12,28
1.5068E+12,29
1.5068E+12,29
1.5068E+12,29
1.5068E+12,29
1.5068E+12,25
1.5068E+12,31
1.5068E+12,31
1.5068E+12,23
1.5068E+12,25
1.5068E+12,23
1.5068E+12,22
1.5068E+12,32
1.5068E+12,32
1.5068E+12,25
1.5068E+12,26
1.5068E+12,23
1.5068E+12,23
1.5068E+12,28
1.5068E+12,28
1.5068E+12,29
1.5068E+12,30
1.5068E+12,30
1.5068E+12,23
1.5068E+12,30
1.5068E+12,24
1.5068E+12,29
1.5068E+12,30
1.5068E+12,25
1.5068E+12,25
1.5068E+12,25
1.5068E+12,25
1.5068E+12,31
1.5068E+12,32
1.5068E+12,30
1.5068E+12,32
1.5068E+12,32
1.5068E+12,29
1.5068E+12,27
1.5068E+12,29
1.5068E+12,29
1.5068E+12,24
1.5068E+12,24
1.5068E+12,26
1.5068E+12,26
1.5068E+12,26
1.5068E+12,58
1.5068E+12,26
1.5068E+12,26
1.5068E+12,23
1.5068E+12,26
1.5068E+12,25
1.5068E+12,28
1.5068E+12,28
1.5068E+12,29
1.5068E+12,29
1.5068E+12,28
1.5068E+12,29
1.5068E+12,31
1.5068E+12,29
1.5068E+12,31
1.5068E+12,31
1.5068E+12,29
1.5068E+12,27
1.5068E+12,26
1.5068E+12,26
1.5068E+12,26
1.5068E+12,24
1.5068E+12,26
1.5068E+12,24
1.5068E+12,24
1.5068E+12,25
1.5068E+12,25
1.5068E+12,36
1.5068E+12,36
1.5068E+12,36
1.5068E+12,35
1.5068E+12,28
1.5068E+12,27
1.5068E+12,28
1.5068E+12,28
1.5068E+12,28
1.5068E+12,30
